timestamp,p1,p2
26,164,13
26,168,295
26,249,171
26,168,67
26,95,215
26,203,253
26,106,106
26,249,164
26,267,271
26,256,258
26,251,317
26,94,118
26,9,104
26,246,182
26,202,209
26,268,124
26,301,231
26,47,23
26,246,201
26,42,315
26,46,47
26,263,182
26,104,47
26,130,209
26,301,246
26,280,222
26,267,271
26,285,250
26,246,250
26,231,236
26,166,181
26,268,94
26,63,148
26,251,200
26,301,46
26,123,63
26,263,264
26,264,202
26,280,270
26,46,202
26,162,280
26,285,202
26,231,280
26,94,271
26,246,130
26,85,255
26,315,94
26,46,175
26,301,158
26,292,118
26,94,43
26,33,165
26,280,4
26,175,236
26,267,18
26,124,158
26,94,246
26,292,10
26,9,18
26,251,251
26,201,124
26,289,33
26,301,4
26,23,264
26,10,317
26,10,280
26,270,301
26,301,315
26,175,130
26,280,169
26,264,256
26,130,85
26,201,4
26,162,42
26,280,135
26,46,166
26,175,175
26,317,292
26,18,250
26,94,288
26,63,315
26,292,175
26,317,264
26,258,94
26,182,181
26,3,209
26,33,303
26,200,292
26,85,289
26,85,256
26,10,271
26,169,18
26,268,292
26,285,264
26,162,209
26,301,135
26,181,165
26,289,169
26,175,165
26,124,258
26,317,47
26,46,169
26,18,18
26,18,268
26,158,250
26,250,47
26,268,288
26,175,270
26,118,148
26,201,264
26,301,267
26,33,317
26,181,289
26,301,301
26,162,148
26,250,43
26,289,175
26,94,9
26,251,3
26,264,256
26,263,182
26,315,181
26,292,42
26,9,3
26,78,284
26,105,38
26,21,70
26,214,100
26,142,21
26,117,53
26,187,14
26,117,277
26,284,127
26,277,174
26,93,146
26,117,284
26,100,116
26,174,116
26,108,198
26,117,198
26,284,176
26,146,127
26,117,78
26,105,197
26,38,69
26,17,100
26,284,21
26,108,14
26,216,174
26,127,70
26,159,117
26,108,149
26,17,309
26,284,149
26,299,197
26,318,216
26,69,299
26,217,93
26,14,21
26,53,142
26,38,146
26,216,142
26,216,146
26,227,174
26,134,111
26,198,60
26,127,93
26,149,38
26,38,284
26,318,105
26,14,100
26,306,29
26,69,93
26,176,78
26,14,217
26,214,17
26,176,277
26,217,111
26,284,174
26,108,127
26,217,306
26,277,53
26,29,149
26,214,17
26,299,14
26,100,14
26,116,38
26,117,100
26,117,284
26,146,277
26,174,39
26,111,187
26,105,146
26,214,299
26,52,146
26,214,214
26,198,78
26,29,116
26,284,176
26,100,284
26,117,93
26,29,93
26,14,277
26,277,187
26,314,259
26,103,191
26,273,24
26,204,259
26,145,221
26,314,232
26,204,226
26,273,82
26,232,120
26,120,138
26,298,103
26,273,273
26,232,151
26,103,82
26,24,151
26,141,120
26,138,15
26,15,232
26,221,120
26,314,24
26,120,221
26,120,82
26,120,82
26,221,131
26,310,145
26,141,24
26,191,283
26,226,24
26,141,221
26,259,298
26,259,283
26,191,283
26,138,120
26,298,138
26,298,97
26,232,120
26,131,274
26,151,314
26,221,138
26,191,232
26,259,141
26,15,204
26,232,24
26,283,151
26,314,138
26,120,191
26,131,232
26,103,273
26,137,137
26,307,137
26,307,137
26,307,307
26,152,74
26,74,152
26,74,152
26,74,74
27,0,0
27,0,0
27,1,1
27,0,0
27,4,2
27,4,3
27,4,3
27,2,2
27,4,2
27,4,3
27,5,5
27,5,6
27,6,5
27,6,5
27,11,12
27,7,10
27,9,10
27,8,11
27,11,8
27,7,9
27,8,12
27,12,7
27,10,7
27,11,12
27,11,9
27,11,10
27,13,15
27,15,13
27,15,14
27,13,13
27,15,15
27,14,13
27,16,18
27,18,18
27,17,17
27,17,18
27,17,16
27,18,17
27,19,21
27,19,21
27,20,20
27,19,19
27,19,19
27,20,21
27,25,25
27,22,26
27,26,25
27,22,23
27,22,25
27,25,23
27,25,26
27,23,26
27,26,25
27,24,22
27,27,27
27,27,27
27,28,28
27,29,29
27,29,29
27,29,30
27,28,29
27,29,29
27,31,31
27,34,31
27,32,32
27,32,31
27,31,32
27,32,35
27,34,32
27,31,34
27,31,34
27,34,32
27,37,39
27,38,37
27,38,37
27,36,37
27,38,36
27,38,37
27,39,39
27,36,38
27,44,43
27,40,43
27,44,41
27,41,43
27,41,41
27,43,43
27,40,40
27,44,44
27,44,40
27,44,44
27,49,46
27,48,45
27,49,46
27,45,48
27,49,45
27,47,49
27,46,46
27,46,45
27,46,48
27,46,49
27,52,54
27,52,50
27,55,52
27,52,52
27,50,51
27,53,50
27,52,51
27,55,52
27,55,50
27,50,50
27,52,53
27,50,51
27,58,58
27,58,56
27,56,56
27,57,57
27,56,58
27,56,57
27,61,61
27,60,60
27,59,61
27,59,59
27,60,59
27,59,61
27,64,63
27,63,63
27,64,62
27,62,63
27,64,64
27,64,63
27,65,65
27,66,65
27,65,66
27,66,65
27,70,69
27,72,70
27,72,69
27,68,69
27,72,69
27,70,72
27,70,69
27,71,68
27,72,67
27,67,67
27,71,72
27,71,68
27,74,74
27,73,74
27,74,73
27,73,75
27,74,75
27,75,75
27,79,79
27,80,77
27,80,79
27,80,77
27,79,80
27,78,80
27,76,79
27,77,77
27,79,77
27,79,76
27,82,82
27,82,82
27,82,81
27,82,82
27,83,83
27,83,83
27,84,85
27,85,84
27,84,84
27,84,84
27,87,86
27,86,87
27,87,86
27,87,86
27,89,91
27,90,91
27,91,91
27,91,90
27,91,90
27,90,89
27,90,88
27,89,90
27,92,93
27,92,93
27,93,94
27,93,93
27,92,94
27,92,93
27,96,95
27,96,96
27,96,95
27,95,96
27,97,97
27,96,96
27,99,99
27,100,100
27,99,100
27,101,100
27,101,100
27,100,100
27,101,101
27,98,101
27,103,103
27,104,104
27,103,102
27,105,105
27,105,102
27,104,102
27,104,105
27,105,105
27,107,108
27,108,107
27,108,107
27,108,107
27,108,108
27,107,106
27,111,110
27,110,110
27,111,113
27,113,111
27,110,113
27,112,111
27,111,113
27,111,110
27,112,113
27,111,110
27,117,118
27,115,114
27,117,114
27,114,118
27,116,114
27,116,116
27,114,116
27,115,115
27,117,115
27,114,114
27,120,120
27,119,120
27,121,121
27,121,119
27,121,119
27,119,121
27,122,125
27,122,123
27,125,124
27,124,123
27,125,125
27,123,124
27,125,124
27,123,122
27,127,127
27,127,126
27,126,127
27,127,126
27,129,130
27,128,131
27,131,128
27,130,128
27,128,130
27,130,131
27,129,131
27,129,131
27,132,133
27,135,132
27,132,132
27,132,133
27,132,132
27,133,133
27,135,135
27,135,134
27,138,138
27,138,138
27,138,137
27,137,138
27,137,136
27,137,138
27,140,143
27,140,139
27,141,141
27,141,143
27,141,140
27,140,139
27,140,141
27,141,142
27,140,139
27,141,143
27,146,146
27,146,145
27,146,146
27,144,144
27,146,144
27,146,144
27,147,148
27,147,148
27,147,149
27,148,149
27,148,149
27,147,147
27,151,153
27,153,150
27,153,154
27,154,154
27,151,153
27,150,153
27,150,151
27,152,151
27,152,153
27,150,153
27,156,155
27,156,155
27,155,156
27,156,155
27,158,159
27,158,158
27,157,159
27,158,159
27,157,159
27,158,157
27,161,162
27,160,161
27,161,162
27,160,162
27,161,161
27,161,162
27,166,166
27,163,166
27,166,167
27,164,164
27,165,163
27,165,164
27,163,166
27,165,166
27,166,164
27,163,167
27,168,171
27,170,170
27,168,171
27,170,171
27,169,169
27,168,171
27,170,171
27,170,171
27,177,172
27,176,178
27,175,177
27,176,174
27,178,173
27,173,177
27,177,173
27,172,174
27,178,177
27,173,177
27,172,176
27,174,175
27,175,176
27,173,173
27,182,180
27,184,179
27,180,180
27,182,181
27,181,181
27,179,179
27,184,181
27,179,180
27,179,183
27,179,181
27,179,179
27,184,183
27,186,186
27,187,189
27,187,187
27,186,186
27,186,185
27,188,187
27,187,189
27,187,186
27,186,189
27,186,186
27,193,193
27,192,190
27,194,192
27,192,193
27,191,193
27,192,193
27,194,194
27,194,192
27,191,192
27,194,190
27,197,198
27,195,195
27,196,198
27,198,196
27,197,198
27,195,198
27,196,197
27,198,196
27,200,202
27,201,201
27,202,202
27,202,201
27,202,199
27,202,199
27,200,199
27,200,200
27,203,205
27,203,203
27,204,206
27,205,204
27,206,205
27,203,203
27,206,203
27,203,203
27,207,207
27,211,207
27,209,209
27,209,211
27,207,211
27,207,211
27,210,210
27,209,209
27,209,211
27,209,210
27,213,212
27,213,212
27,213,213
27,212,213
27,214,213
27,213,213
27,219,215
27,218,215
27,217,218
27,215,218
27,217,219
27,218,219
27,219,217
27,218,218
27,218,216
27,219,217
27,220,221
27,224,221
27,223,223
27,223,222
27,222,223
27,224,224
27,221,221
27,222,221
27,224,222
27,221,221
27,225,226
27,225,228
27,228,228
27,225,228
27,228,225
27,229,225
27,227,225
27,226,227
27,227,228
27,228,227
27,234,232
27,231,232
27,231,234
27,233,233
27,233,232
27,234,231
27,234,232
27,232,232
27,232,233
27,231,230
27,235,238
27,237,237
27,236,238
27,238,235
27,236,238
27,235,238
27,238,235
27,238,235
27,240,239
27,239,242
27,241,241
27,240,240
27,239,239
27,239,241
27,240,240
27,242,242
27,245,245
27,247,243
27,248,244
27,248,246
27,246,244
27,245,244
27,245,244
27,247,247
27,248,244
27,246,244
27,243,245
27,245,245
27,252,250
27,251,252
27,252,251
27,251,250
27,250,252
27,251,250
27,251,252
27,249,249
27,250,251
27,252,252
27,255,255
27,254,256
27,254,255
27,255,254
27,254,255
27,254,256
27,260,259
27,257,258
27,257,259
27,259,260
27,257,257
27,258,258
27,260,259
27,260,257
27,262,264
27,262,263
27,263,262
27,262,261
27,263,261
27,264,262
27,264,263
27,263,264
27,268,266
27,266,265
27,267,268
27,267,265
27,265,268
27,268,266
27,265,267
27,265,267
27,269,270
27,270,271
27,270,270
27,270,270
27,269,271
27,271,269
27,275,274
27,274,272
27,272,272
27,274,272
27,275,272
27,272,272
27,273,273
27,274,275
27,276,277
27,277,276
27,276,277
27,276,277
27,281,281
27,278,278
27,279,281
27,281,281
27,279,278
27,278,280
27,281,279
27,278,281
27,284,282
27,284,284
27,284,282
27,284,284
27,284,284
27,284,282
27,285,285
27,285,282
27,286,286
27,289,287
27,287,289
27,289,290
27,290,289
27,289,286
27,288,290
27,290,289
27,287,286
27,289,287
27,291,293
27,293,292
27,291,291
27,293,291
27,292,292
27,291,291
27,294,294
27,294,294
27,295,295
27,295,295
27,296,299
27,298,296
27,298,299
27,298,297
27,296,299
27,297,299
27,299,298
27,298,298
27,303,302
27,301,303
27,303,300
27,303,303
27,301,303
27,301,303
27,302,303
27,300,302
27,307,305
27,304,307
27,306,306
27,305,305
27,307,304
27,307,307
27,306,304
27,305,305
27,312,312
27,309,311
27,311,309
27,310,310
27,312,309
27,309,310
27,311,308
27,310,312
27,308,309
27,310,312
27,315,314
27,314,313
27,314,313
27,315,313
27,313,313
27,313,314
27,319,319
27,316,319
27,319,318
27,318,319
27,317,319
27,317,316
27,318,316
27,320,320
27,317,319
27,319,316
28,15,33
28,37,71
28,3,48
28,58,22
28,28,43
28,46,58
28,31,6
28,2,60
28,49,25
28,20,33
28,39,64
28,52,13
28,21,46
28,10,25
28,54,2
28,5,7
28,72,53
28,39,59
28,62,19
28,10,56
28,42,12
28,9,56
28,3,21
28,64,56
28,41,39
28,50,71
28,20,51
28,58,58
28,69,46
28,7,5
28,17,40
28,54,20
28,45,22
28,58,33
28,68,49
28,66,27
28,25,22
28,39,2
28,27,36
28,23,54
28,10,18
28,33,45
28,16,54
28,56,48
28,16,65
28,72,24
28,51,58
28,67,16
28,38,44
28,41,64
28,71,28
28,13,62
28,23,35
28,39,26
28,63,16
28,29,51
28,60,44
28,22,29
28,46,29
28,72,50
28,50,35
28,4,4
28,0,40
28,30,30
28,59,42
28,64,12
28,48,35
28,31,71
28,19,27
28,36,54
28,11,39
28,57,60
28,19,15
28,123,120
28,86,134
28,137,126
28,87,111
28,74,118
28,73,92
28,104,101
28,77,95
28,136,134
28,117,129
28,87,130
28,112,93
28,116,138
28,78,80
28,98,135
28,96,102
28,106,108
28,77,109
28,73,124
28,128,94
28,125,105
28,75,131
28,136,118
28,132,80
28,130,127
28,88,107
28,130,118
28,91,91
28,83,74
28,88,129
28,135,89
28,85,96
28,108,96
28,81,133
28,106,92
28,77,81
28,98,85
28,77,93
28,130,90
28,98,118
28,93,75
28,124,78
28,138,77
28,73,122
28,107,94
28,97,82
28,90,79
28,115,75
28,89,93
28,129,110
28,127,122
28,120,128
28,98,99
28,100,105
28,75,124
28,100,82
28,73,138
28,87,131
28,82,122
28,84,73
28,104,109
28,100,131
28,126,95
28,86,88
28,124,83
28,132,120
28,180,166
28,148,184
28,186,186
28,219,149
28,202,193
28,210,208
28,216,180
28,163,202
28,174,173
28,188,199
28,184,151
28,218,160
28,165,186
28,142,145
28,182,188
28,199,201
28,196,201
28,142,210
28,160,190
28,169,175
28,208,196
28,185,224
28,216,159
28,182,189
28,217,170
28,141,152
28,208,173
28,172,149
28,183,197
28,150,208
28,170,171
28,144,223
28,202,186
28,161,151
28,174,184
28,223,190
28,179,174
28,207,193
28,171,210
28,170,176
28,205,184
28,201,168
28,203,141
28,149,185
28,214,224
28,168,183
28,185,144
28,166,174
28,183,175
28,201,214
28,190,139
28,192,205
28,209,190
28,180,188
28,162,140
28,173,171
28,174,223
28,152,205
28,184,223
28,160,140
28,222,191
28,161,207
28,170,157
28,142,182
28,220,175
28,211,187
28,155,219
28,150,148
28,202,182
28,182,144
28,160,162
28,217,178
28,222,214
28,203,191
28,197,145
28,219,192
28,219,209
28,161,156
28,198,213
28,140,145
28,203,177
28,163,161
28,222,141
28,221,177
28,201,199
28,216,169
29,77,96
29,41,92
29,291,41
29,239,239
29,96,291
29,41,77
29,239,136
29,77,239
29,239,239
29,136,98
29,77,96
29,239,136
29,239,41
29,27,133
29,266,294
29,244,195
29,5,276
29,133,294
29,261,147
29,244,107
29,199,199
29,5,296
29,110,276
29,110,207
29,294,199
29,107,266
29,244,133
29,5,261
29,195,8
29,276,27
29,107,107
29,261,133
29,266,294
29,272,8
29,266,195
29,133,286
29,110,5
29,89,207
29,107,266
29,133,195
29,199,107
29,257,119
29,230,230
29,99,115
29,115,115
29,119,240
29,132,91
29,278,257
29,257,305
29,240,2
29,99,83
29,230,31
29,83,308
29,83,240
29,122,83
29,91,99
29,308,99
29,99,91
29,119,119
29,99,257
29,91,73
29,83,257
29,31,99
29,115,0
29,99,122
29,132,196
29,0,31
29,230,119
29,102,320
29,37,56
29,61,19
29,128,76
29,20,56
29,28,128
29,320,76
29,128,1
29,19,128
29,45,6
29,19,297
29,1,102
29,61,20
29,56,61
29,61,45
29,320,102
29,1,61
29,28,320
29,297,56
29,76,1
29,56,28
29,37,76
29,253,67
29,249,64
29,203,13
29,203,171
29,249,203
29,249,171
29,106,171
29,106,168
29,253,87
29,295,215
29,171,249
29,140,203
29,171,253
29,156,156
29,87,208
29,203,59
29,208,215
29,95,106
29,253,161
29,164,215
29,59,253
29,156,64
29,171,32
29,156,140
29,156,32
29,106,249
29,156,161
29,171,253
29,95,32
29,161,67
29,208,171
29,181,118
29,3,255
29,258,315
29,9,135
29,130,166
29,165,264
29,209,209
29,135,301
29,258,46
29,104,47
29,288,258
29,201,130
29,135,263
29,124,200
29,202,288
29,124,124
29,264,246
29,43,4
29,209,251
29,118,268
29,255,42
29,124,270
29,23,251
29,231,166
29,158,104
29,255,280
29,104,42
29,280,251
29,289,231
29,250,289
29,123,118
29,251,289
29,104,182
29,255,148
29,118,288
29,292,181
29,123,9
29,222,236
29,236,169
29,43,267
29,263,264
29,3,46
29,43,33
29,175,175
29,158,10
29,10,289
29,46,231
29,246,42
29,270,280
29,258,135
29,158,148
29,46,10
29,3,182
29,130,3
29,94,289
29,213,209
29,175,124
29,10,268
29,201,85
29,258,10
29,63,148
29,63,3
29,222,200
29,42,47
29,3,213
29,47,47
29,43,250
29,182,42
29,4,231
29,271,231
29,255,270
29,285,23
29,303,268
29,10,317
29,268,4
29,256,63
29,285,158
29,158,10
29,268,162
29,200,268
29,33,209
29,3,130
29,289,42
29,285,301
29,317,148
29,33,301
29,9,104
29,123,23
29,292,301
29,301,63
29,271,256
29,246,182
29,135,23
29,104,222
29,250,317
29,288,3
29,289,94
29,158,267
29,9,162
29,301,301
29,165,135
29,169,18
29,124,303
29,209,165
29,271,124
29,18,246
29,182,246
29,63,63
29,292,268
29,317,124
29,301,222
29,63,3
29,10,202
29,162,200
29,47,47
29,264,251
29,21,127
29,142,318
29,21,299
29,197,216
29,277,284
29,198,227
29,174,69
29,14,70
29,105,105
29,100,146
29,197,197
29,38,17
29,318,29
29,70,284
29,69,306
29,60,117
29,146,146
29,227,108
29,174,309
29,105,29
29,93,146
29,142,117
29,111,29
29,149,197
29,78,39
29,93,284
29,29,187
29,100,299
29,29,53
29,105,176
29,217,100
29,134,174
29,227,127
29,227,70
29,17,127
29,187,309
29,174,142
29,111,52
29,69,70
29,176,174
29,17,214
29,198,108
29,117,197
29,174,100
29,142,38
29,93,60
29,277,227
29,108,216
29,127,149
29,197,108
29,146,70
29,309,21
29,149,146
29,21,227
29,78,117
29,217,216
29,105,217
29,111,217
29,39,100
29,53,187
29,14,14
29,116,198
29,159,159
29,309,174
29,17,159
29,108,197
29,216,134
29,197,111
29,277,127
29,78,39
29,117,198
29,111,174
29,53,159
29,214,70
29,78,111
29,197,174
29,318,309
29,159,100
29,117,318
29,309,78
29,310,298
29,131,283
29,97,103
29,151,97
29,298,274
29,221,232
29,259,24
29,138,273
29,82,82
29,283,191
29,298,103
29,314,138
29,283,151
29,75,226
29,103,103
29,310,273
29,232,274
29,103,15
29,298,310
29,298,131
29,145,232
29,314,226
29,75,232
29,191,103
29,310,274
29,97,75
29,151,191
29,103,75
29,283,24
29,131,204
29,97,75
29,141,259
29,314,120
29,120,232
29,141,310
29,103,274
29,259,82
29,82,204
29,259,15
29,151,310
29,141,15
29,274,191
29,314,131
29,283,191
29,15,145
29,138,314
29,120,141
29,232,103
29,307,137
29,307,307
29,137,307
29,137,137
29,74,74
29,74,74
29,152,74
29,152,152
30,0,0
30,0,1
30,1,0
30,0,0
30,3,2
30,4,2
30,2,4
30,3,4
30,4,4
30,2,4
30,5,6
30,5,5
30,6,5
30,5,6
30,12,7
30,7,11
30,9,10
30,9,9
30,10,9
30,12,7
30,11,12
30,10,12
30,12,9
30,12,11
30,10,10
30,11,9
30,15,13
30,14,13
30,14,14
30,15,15
30,13,13
30,15,15
30,18,17
30,17,18
30,18,17
30,16,16
30,16,17
30,16,17
30,20,21
30,21,21
30,20,21
30,19,21
30,21,19
30,21,21
30,26,24
30,25,22
30,23,25
30,22,23
30,25,25
30,26,26
30,23,26
30,22,25
30,24,26
30,26,23
30,27,27
30,27,27
30,29,29
30,30,29
30,29,30
30,28,30
30,30,28
30,28,30
30,35,33
30,31,32
30,35,31
30,31,35
30,33,35
30,35,34
30,31,32
30,33,31
30,34,33
30,33,34
30,37,36
30,37,39
30,38,36
30,39,38
30,39,37
30,37,37
30,39,36
30,37,39
30,41,42
30,40,43
30,42,42
30,44,44
30,41,43
30,42,41
30,43,42
30,42,43
30,40,43
30,43,44
30,49,47
30,48,46
30,49,46
30,46,48
30,46,47
30,48,45
30,48,49
30,45,49
30,45,47
30,45,48
30,55,54
30,51,55
30,55,54
30,51,53
30,55,52
30,52,51
30,50,50
30,50,52
30,53,52
30,55,55
30,52,52
30,51,52
30,58,58
30,56,56
30,56,58
30,56,58
30,57,58
30,56,58
30,59,59
30,60,60
30,60,60
30,59,60
30,60,60
30,59,61
30,63,64
30,64,62
30,63,64
30,64,64
30,64,64
30,64,64
30,66,65
30,66,66
30,66,65
30,66,66
30,72,72
30,68,70
30,71,72
30,67,68
30,72,70
30,72,69
30,71,72
30,69,72
30,70,68
30,71,69
30,71,67
30,67,68
30,74,74
30,73,74
30,73,75
30,75,74
30,74,75
30,73,75
30,78,80
30,76,78
30,76,80
30,77,76
30,80,77
30,79,79
30,80,77
30,79,77
30,80,79
30,80,78
30,81,81
30,82,81
30,81,81
30,82,82
30,83,83
30,83,83
30,84,85
30,85,85
30,84,84
30,85,85
30,86,87
30,86,86
30,86,87
30,87,86
30,88,89
30,89,89
30,88,89
30,88,89
30,90,91
30,88,90
30,90,89
30,90,90
30,93,93
30,92,93
30,93,92
30,92,94
30,94,92
30,94,94
30,97,96
30,95,96
30,96,96
30,97,97
30,97,96
30,95,95
30,100,99
30,98,101
30,101,101
30,101,101
30,101,99
30,98,101
30,98,99
30,101,101
30,104,102
30,102,102
30,105,103
30,105,105
30,102,102
30,104,104
30,104,105
30,103,103
30,107,107
30,108,108
30,106,106
30,107,108
30,108,108
30,106,106
30,112,109
30,113,110
30,109,110
30,112,109
30,111,109
30,110,110
30,111,111
30,111,113
30,109,110
30,113,109
30,115,117
30,117,116
30,118,118
30,114,118
30,116,116
30,114,118
30,118,117
30,114,115
30,116,117
30,114,118
30,119,120
30,121,120
30,120,121
30,119,119
30,120,121
30,121,120
30,123,123
30,123,122
30,125,123
30,123,124
30,125,122
30,123,122
30,125,123
30,125,124
30,126,127
30,127,126
30,126,127
30,127,127
30,128,130
30,131,131
30,130,131
30,130,130
30,129,128
30,131,130
30,130,128
30,129,129
30,132,133
30,135,135
30,132,133
30,134,134
30,134,133
30,134,132
30,134,132
30,135,134
30,137,138
30,138,137
30,137,136
30,137,138
30,137,138
30,136,136
30,140,139
30,140,143
30,139,142
30,141,142
30,140,140
30,140,139
30,141,141
30,140,141
30,139,142
30,142,141
30,144,144
30,145,145
30,144,146
30,146,144
30,144,146
30,146,145
30,149,148
30,149,148
30,149,148
30,147,147
30,149,149
30,149,147
30,150,151
30,154,151
30,154,152
30,151,154
30,153,154
30,152,151
30,150,154
30,151,153
30,154,152
30,150,150
30,156,156
30,156,156
30,155,156
30,156,155
30,159,157
30,157,158
30,158,158
30,158,157
30,159,158
30,159,158
30,160,161
30,161,161
30,162,161
30,160,162
30,161,160
30,161,160
30,167,165
30,165,164
30,163,167
30,163,164
30,165,166
30,164,167
30,167,166
30,163,163
30,166,163
30,166,163
30,171,171
30,171,168
30,171,171
30,170,169
30,170,171
30,170,169
30,170,169
30,168,168
30,177,175
30,174,178
30,174,172
30,176,178
30,177,175
30,172,173
30,173,176
30,174,174
30,175,172
30,172,178
30,172,178
30,178,173
30,175,172
30,178,176
30,180,180
30,183,182
30,182,180
30,183,182
30,183,181
30,181,182
30,179,184
30,180,184
30,183,180
30,181,182
30,179,184
30,181,182
30,187,189
30,186,186
30,188,187
30,186,185
30,186,187
30,186,188
30,189,185
30,188,186
30,185,186
30,189,187
30,193,193
30,190,194
30,191,192
30,193,190
30,192,193
30,193,192
30,193,194
30,194,192
30,190,190
30,194,191
30,195,198
30,197,198
30,196,195
30,195,197
30,195,197
30,197,197
30,198,197
30,197,198
30,200,201
30,199,200
30,201,200
30,200,202
30,202,200
30,200,201
30,201,199
30,202,201
30,203,204
30,205,205
30,204,206
30,205,203
30,205,205
30,206,205
30,204,203
30,204,206
30,208,207
30,209,208
30,211,210
30,210,210
30,211,210
30,211,209
30,207,209
30,208,209
30,208,209
30,208,209
30,212,213
30,214,213
30,213,212
30,213,214
30,213,212
30,212,214
30,217,217
30,215,217
30,219,218
30,219,218
30,217,219
30,215,215
30,219,217
30,215,215
30,219,216
30,217,215
30,223,222
30,224,222
30,220,224
30,220,222
30,223,220
30,223,222
30,223,222
30,224,224
30,223,223
30,221,222
30,225,226
30,227,229
30,229,227
30,229,225
30,227,226
30,228,227
30,228,228
30,229,228
30,229,227
30,225,226
30,231,234
30,234,233
30,231,232
30,233,233
30,234,231
30,234,232
30,231,232
30,230,233
30,232,233
30,233,234
30,238,238
30,236,238
30,237,237
30,235,238
30,238,235
30,237,236
30,238,238
30,238,237
30,241,240
30,240,241
30,239,239
30,242,240
30,239,239
30,239,242
30,239,240
30,241,239
30,244,246
30,246,243
30,245,246
30,246,244
30,247,248
30,243,245
30,245,246
30,244,247
30,248,244
30,245,248
30,248,245
30,247,247
30,253,249
30,252,252
30,251,250
30,252,253
30,250,252
30,252,251
30,253,249
30,249,252
30,251,252
30,249,253
30,255,255
30,255,256
30,254,254
30,256,254
30,256,256
30,255,255
30,257,257
30,260,258
30,259,260
30,260,258
30,258,258
30,260,260
30,260,257
30,260,260
30,264,261
30,264,262
30,262,262
30,262,263
30,261,262
30,263,261
30,263,263
30,264,264
30,268,266
30,266,266
30,268,265
30,267,265
30,267,267
30,265,268
30,265,267
30,265,266
30,269,269
30,270,271
30,270,271
30,270,270
30,269,269
30,269,270
30,275,273
30,274,274
30,272,274
30,274,275
30,274,272
30,273,274
30,274,275
30,272,274
30,276,276
30,277,276
30,276,276
30,277,276
30,278,281
30,279,280
30,281,278
30,281,279
30,281,281
30,278,279
30,279,280
30,278,278
30,285,283
30,285,282
30,282,283
30,282,284
30,285,283
30,284,284
30,285,284
30,282,284
30,290,290
30,287,290
30,290,289
30,287,290
30,287,287
30,289,289
30,290,289
30,290,288
30,287,289
30,288,288
30,292,291
30,292,293
30,293,291
30,292,291
30,293,292
30,291,291
30,294,294
30,294,294
30,295,295
30,295,295
30,298,299
30,298,299
30,296,298
30,297,296
30,297,297
30,299,296
30,299,298
30,296,298
30,303,302
30,301,300
30,301,303
30,303,303
30,303,300
30,300,300
30,302,302
30,303,300
30,305,306
30,306,306
30,305,307
30,305,307
30,304,304
30,304,307
30,307,307
30,307,306
30,310,311
30,310,311
30,312,310
30,310,310
30,308,310
30,310,312
30,309,310
30,310,308
30,308,309
30,312,308
30,314,314
30,315,314
30,314,314
30,315,314
30,313,315
30,315,314
30,318,320
30,319,316
30,320,316
30,318,318
30,318,316
30,316,316
30,318,316
30,318,316
30,320,320
30,316,320
31,21,68
31,11,18
31,3,34
31,67,61
31,43,18
31,65,45
31,6,68
31,14,68
31,67,63
31,6,5
31,43,17
31,66,18
31,25,3
31,4,9
31,26,36
31,1,59
31,61,34
31,32,21
31,59,64
31,35,49
31,34,55
31,1,16
31,39,13
31,50,6
31,34,20
31,56,12
31,4,16
31,50,43
31,11,15
31,24,24
31,52,57
31,22,60
31,43,25
31,6,44
31,53,42
31,12,67
31,69,50
31,0,20
31,56,64
31,52,25
31,13,32
31,34,56
31,7,54
31,60,68
31,72,36
31,5,51
31,66,15
31,18,44
31,25,12
31,19,64
31,38,15
31,27,27
31,34,38
31,32,64
31,47,19
31,20,37
31,66,67
31,70,2
31,65,60
31,6,28
31,11,16
31,65,69
31,66,59
31,11,63
31,63,64
31,65,7
31,11,7
31,37,8
31,68,70
31,23,30
31,52,43
31,50,11
31,27,67
31,75,121
31,116,129
31,113,78
31,108,104
31,138,109
31,86,123
31,85,77
31,120,116
31,121,123
31,130,84
31,131,96
31,82,99
31,120,112
31,91,85
31,123,124
31,127,90
31,89,108
31,85,101
31,119,105
31,106,98
31,117,127
31,105,93
31,100,117
31,119,87
31,83,90
31,120,128
31,93,84
31,134,104
31,89,75
31,133,96
31,90,83
31,100,135
31,75,108
31,120,116
31,134,105
31,121,112
31,108,130
31,105,75
31,102,111
31,98,75
31,108,130
31,103,103
31,75,83
31,115,101
31,132,120
31,138,92
31,101,118
31,110,122
31,115,120
31,91,130
31,81,114
31,132,137
31,102,101
31,118,79
31,130,138
31,95,138
31,95,76
31,113,134
31,76,73
31,88,76
31,91,107
31,131,125
31,133,90
31,116,74
31,73,86
31,101,135
31,175,201
31,184,140
31,198,155
31,217,159
31,155,185
31,173,184
31,144,176
31,192,173
31,203,182
31,149,218
31,186,160
31,192,186
31,216,223
31,164,212
31,197,165
31,162,197
31,176,178
31,159,177
31,193,153
31,203,164
31,148,176
31,216,143
31,194,212
31,208,157
31,215,162
31,163,221
31,149,157
31,168,147
31,206,195
31,224,220
31,176,213
31,192,218
31,214,157
31,170,195
31,163,149
31,204,144
31,174,143
31,183,178
31,181,188
31,178,183
31,139,183
31,196,167
31,178,151
31,152,155
31,176,176
31,179,191
31,152,190
31,173,169
31,216,145
31,200,194
